area,measure,period,value,source
NW,unemployment,Jan-Mar 2021,32.2,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
NW,unemployment,Apr-Jun 2021,35.2,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
NW,unemployment,Jul-Sep 2021,35.7,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
NW,unemployment,Oct-Dec 2021,33.8,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
NW,unemployment,Jan-Mar 2022,30.1,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
NW,unemployment,Apr-Jun 2022,32.2,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
NW,unemployment,Jul-Sep 2022,39.0,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
NW,unemployment,Oct-Dec 2022,37.0,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
NW,unemployment,Jan-Mar 2023,38.0,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
NW,unemployment,Apr-Jun 2023,36.8,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
NW,unemployment,Jul-Sep 2023,38.6,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
NW,unemployment,Oct-Dec 2023,39.0,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
NW,unemployment,Jan-Mar 2024,40.5,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
NW,unemployment,Apr-Jun 2024,41.3,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
NW,unemployment,Jul-Sep 2024,36.8,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
NW,unemployment,Oct-Dec 2024,41.3,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
NW,unemployment,Jan-Mar 2025,40.4,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
NW,unemployment,Apr-Jun 2025,40.1,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
NW,unemployment,Jul-Sep 2025,38.1,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
NW,unemployment,Oct-Dec 2025,35.1,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
NW,unemployment,Jan-Mar 2026,35.3,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
NW,unemployment,Apr-Jun 2026,38.1,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
GT,unemployment,Jan-Mar 2008,22.6,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
GT,unemployment,Apr-Jun 2008,21.4,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
GT,unemployment,Jul-Sep 2008,21.6,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
GT,unemployment,Oct-Dec 2008,20.4,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
GT,unemployment,Jan-Mar 2009,21.4,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
GT,unemployment,Apr-Jun 2009,22.8,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
GT,unemployment,Jul-Sep 2009,26.0,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
GT,unemployment,Oct-Dec 2009,25.5,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
GT,unemployment,Jan-Mar 2010,27.2,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
GT,unemployment,Apr-Jun 2010,27.1,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
GT,unemployment,Jul-Sep 2010,27.4,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
GT,unemployment,Oct-Dec 2010,26.7,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
GT,unemployment,Jan-Mar 2011,26.9,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
GT,unemployment,Apr-Jun 2011,28.3,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
GT,unemployment,Jul-Sep 2011,28.0,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
GT,unemployment,Oct-Dec 2011,25.2,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
GT,unemployment,Jan-Mar 2012,26.0,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
GT,unemployment,Apr-Jun 2012,25.5,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
GT,unemployment,Jul-Sep 2012,24.8,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
GT,unemployment,Oct-Dec 2012,23.5,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
GT,unemployment,Jan-Mar 2013,25.2,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
GT,unemployment,Apr-Jun 2013,24.9,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
GT,unemployment,Jul-Sep 2013,24.3,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
GT,unemployment,Oct-Dec 2013,25.2,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
GT,unemployment,Jan-Mar 2014,25.8,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
GT,unemployment,Apr-Jun 2014,24.6,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
GT,unemployment,Jul-Sep 2014,24.6,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
GT,unemployment,Oct-Dec 2014,24.6,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
GT,unemployment,Jan-Mar 2015,28.4,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
GT,unemployment,Apr-Jun 2015,26.8,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
GT,unemployment,Jul-Sep 2015,28.6,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
GT,unemployment,Oct-Dec 2015,27.6,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
GT,unemployment,Jan-Mar 2016,30.2,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
GT,unemployment,Apr-Jun 2016,29.5,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
GT,unemployment,Jul-Sep 2016,29.1,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
GT,unemployment,Oct-Dec 2016,28.6,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
GT,unemployment,Jan-Mar 2017,29.2,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
GT,unemployment,Apr-Jun 2017,29.9,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
GT,unemployment,Jul-Sep 2017,30.2,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
GT,unemployment,Oct-Dec 2017,29.1,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
GT,unemployment,Jan-Mar 2018,28.6,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
GT,unemployment,Apr-Jun 2018,29.7,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
GT,unemployment,Jul-Sep 2018,29.6,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
GT,unemployment,Oct-Dec 2018,29.0,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
GT,unemployment,Jan-Mar 2019,28.9,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
GT,unemployment,Apr-Jun 2019,31.1,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
GT,unemployment,Jul-Sep 2019,31.0,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
GT,unemployment,Oct-Dec 2019,30.8,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
GT,unemployment,Jan-Mar 2020,31.4,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
GT,unemployment,Apr-Jun 2020,26.4,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
GT,unemployment,Jul-Sep 2020,33.7,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
GT,unemployment,Oct-Dec 2020,34.1,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
GT,unemployment,Jan-Mar 2021,34.4,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
GT,unemployment,Apr-Jun 2021,35.4,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
GT,unemployment,Jul-Sep 2021,37.0,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
GT,unemployment,Oct-Dec 2021,36.6,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
GT,unemployment,Jan-Mar 2022,36.7,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
GT,unemployment,Apr-Jun 2022,34.4,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
GT,unemployment,Jul-Sep 2022,33.7,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
GT,unemployment,Oct-Dec 2022,34.0,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
GT,unemployment,Jan-Mar 2023,34.3,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
GT,unemployment,Apr-Jun 2023,34.4,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
GT,unemployment,Jul-Sep 2023,33.7,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
GT,unemployment,Oct-Dec 2023,33.8,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
GT,unemployment,Jan-Mar 2024,34.2,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
GT,unemployment,Apr-Jun 2024,35.1,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
GT,unemployment,Jul-Sep 2024,34.0,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
GT,unemployment,Oct-Dec 2024,34.4,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
GT,unemployment,Jan-Mar 2025,34.7,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
GT,unemployment,Apr-Jun 2025,33.8,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
GT,unemployment,Jul-Sep 2025,33.1,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
GT,unemployment,Oct-Dec 2025,33.0,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
GT,unemployment,Jan-Mar 2026,34.1,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
GT,unemployment,Apr-Jun 2026,34.6,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
EKU,unemployment,Jan-Mar 2015,30.6,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
EKU,unemployment,Apr-Jun 2015,29.4,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
EKU,unemployment,Jul-Sep 2015,30.3,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
EKU,unemployment,Oct-Dec 2015,30.8,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
EKU,unemployment,Jan-Mar 2016,34.5,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
EKU,unemployment,Apr-Jun 2016,34.6,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
EKU,unemployment,Jul-Sep 2016,31.7,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
EKU,unemployment,Oct-Dec 2016,30.6,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
EKU,unemployment,Jan-Mar 2017,30.8,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
EKU,unemployment,Apr-Jun 2017,31.2,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
EKU,unemployment,Jul-Sep 2017,32.2,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
EKU,unemployment,Oct-Dec 2017,33.6,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
EKU,unemployment,Jan-Mar 2018,30.9,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
EKU,unemployment,Apr-Jun 2018,33.4,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
EKU,unemployment,Jul-Sep 2018,30.9,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
EKU,unemployment,Oct-Dec 2018,31.2,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
EKU,unemployment,Jan-Mar 2019,30.1,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
EKU,unemployment,Apr-Jun 2019,31.8,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
EKU,unemployment,Jul-Sep 2019,31.0,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
EKU,unemployment,Oct-Dec 2019,31.8,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
EKU,unemployment,Jan-Mar 2020,32.4,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
EKU,unemployment,Apr-Jun 2020,25.3,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
EKU,unemployment,Jul-Sep 2020,32.3,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
EKU,unemployment,Oct-Dec 2020,32.6,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
EKU,unemployment,Jan-Mar 2021,34.4,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
EKU,unemployment,Apr-Jun 2021,33.1,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
EKU,unemployment,Jul-Sep 2021,33.7,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
EKU,unemployment,Jan-Mar 2022,30.8,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
EKU,unemployment,Apr-Jun 2022,33.1,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
EKU,unemployment,Jul-Sep 2022,31.5,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
EKU,unemployment,Oct-Dec 2022,30.7,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
EKU,unemployment,Jan-Mar 2023,33.4,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
EKU,unemployment,Apr-Jun 2023,32.3,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
EKU,unemployment,Jul-Sep 2023,29.5,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
EKU,unemployment,Oct-Dec 2023,30.7,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
EKU,unemployment,Jan-Mar 2024,32.8,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
EKU,unemployment,Apr-Jun 2024,33.4,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
EKU,unemployment,Jul-Sep 2024,32.0,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
EKU,unemployment,Oct-Dec 2024,31.1,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
EKU,unemployment,Jan-Mar 2025,32.5,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
EKU,unemployment,Apr-Jun 2025,34.7,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
EKU,unemployment,Jul-Sep 2025,32.1,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
EKU,unemployment,Oct-Dec 2025,32.1,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
EKU,unemployment,Jan-Mar 2026,32.4,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
EKU,unemployment,Apr-Jun 2026,34.6,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
JHB,unemployment,Jan-Mar 2015,26.7,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
JHB,unemployment,Apr-Jun 2015,26.2,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
JHB,unemployment,Jul-Sep 2015,29.7,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
JHB,unemployment,Oct-Dec 2015,27.9,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
JHB,unemployment,Jan-Mar 2016,29.9,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
JHB,unemployment,Apr-Jun 2016,28.4,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
JHB,unemployment,Jul-Sep 2016,28.2,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
JHB,unemployment,Oct-Dec 2016,27.8,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
JHB,unemployment,Jan-Mar 2017,28.3,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
JHB,unemployment,Apr-Jun 2017,30.1,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
JHB,unemployment,Jul-Sep 2017,29.6,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
JHB,unemployment,Oct-Dec 2017,28.2,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
JHB,unemployment,Jan-Mar 2018,28.8,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
JHB,unemployment,Apr-Jun 2018,28.5,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
JHB,unemployment,Jul-Sep 2018,29.2,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
JHB,unemployment,Oct-Dec 2018,29.0,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
JHB,unemployment,Jan-Mar 2019,29.8,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
JHB,unemployment,Apr-Jun 2019,30.7,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
JHB,unemployment,Jul-Sep 2019,32.4,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
JHB,unemployment,Oct-Dec 2019,32.7,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
JHB,unemployment,Jan-Mar 2020,32.7,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
JHB,unemployment,Apr-Jun 2020,29.2,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
JHB,unemployment,Jul-Sep 2020,33.5,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
JHB,unemployment,Oct-Dec 2020,35.1,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
JHB,unemployment,Jan-Mar 2021,34.1,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
JHB,unemployment,Apr-Jun 2021,37.3,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
JHB,unemployment,Jul-Sep 2021,40.8,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
JHB,unemployment,Jan-Mar 2022,39.1,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
JHB,unemployment,Apr-Jun 2022,34.6,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
JHB,unemployment,Jul-Sep 2022,33.5,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
JHB,unemployment,Oct-Dec 2022,32.6,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
JHB,unemployment,Jan-Mar 2023,32.7,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
JHB,unemployment,Apr-Jun 2023,33.5,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
JHB,unemployment,Jul-Sep 2023,32.6,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
JHB,unemployment,Oct-Dec 2023,33.1,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
JHB,unemployment,Jan-Mar 2024,32.5,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
JHB,unemployment,Apr-Jun 2024,34.3,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
JHB,unemployment,Jul-Sep 2024,33.7,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
JHB,unemployment,Oct-Dec 2024,34.7,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
JHB,unemployment,Jan-Mar 2025,34.3,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
JHB,unemployment,Apr-Jun 2025,33.0,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
JHB,unemployment,Jul-Sep 2025,34.6,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
JHB,unemployment,Oct-Dec 2025,33.8,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
JHB,unemployment,Jan-Mar 2026,34.7,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
JHB,unemployment,Apr-Jun 2026,35.9,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
TSH,unemployment,Jan-Mar 2015,27.6,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
TSH,unemployment,Apr-Jun 2015,24.6,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
TSH,unemployment,Jul-Sep 2015,24.7,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
TSH,unemployment,Oct-Dec 2015,23.4,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
TSH,unemployment,Jan-Mar 2016,26.0,https://www.statssa.gov.za/publications/P0211/QLFS%20Trends%202008-2026Q2.xlsx
