,Unnamed: 0,mun_name,mun_code,currRatio,cash_bal,cash_costCov,waste_prop,repairs_PPE,Province,Latitude,Longitude
152,2013,Nkandla,KZN286,1.363081365572594,1238701,0.01715532599940392,0.012212695615555864,0.007034882125262037,KwaZulu-Natal,31.4913182,31.4913182
153,2013,Mandeni,KZN291,5.017233312251285,10283824,0.5767837561602002,0.052280766895321774,,KwaZulu-Natal,31.3998995,31.3998995
154,2013,KwaDukuza,KZN292,2.4480771197823046,125604085,0.5968936948833596,0.07349307307905327,,KwaZulu-Natal,31.089400199999996,31.089400199999996
155,2013,Ndwedwe,KZN293,1.328674482844349,19610668,0.6510927842316161,1.0596103943001007,,KwaZulu-Natal,31.468470299999996,31.468470299999996
156,2013,Maphumulo,KZN294,1.4629132779113205,10136051,0.7648324803614509,0.0,0.0,KwaZulu-Natal,31.2892229,31.2892229
157,2013,Ingwe,KZN431,4.3705463964650315,-9162000,0.7854459592369082,0.8072252751562787,0.019644492192764946,KwaZulu-Natal,30.9417368,30.9417368
158,2013,Kwa Sani,KZN432,1.4128508398957567,1122102,0.033659944098974756,0.16462341141704703,0.01829653658362744,KwaZulu-Natal,31.033509999999996,31.033509999999996
159,2013,Greater Kokstad,KZN433,0.3630252994090598,-8751836,-0.03353806311179732,0.0,0.0,KwaZulu-Natal,29.8815203,29.8815203
160,2013,Ubuhlebezwe,KZN434,2.4505691261877045,18940233,0.8640797002267098,0.07291491666382362,0.05612021505458088,KwaZulu-Natal,29.5107708,29.5107708
161,2013,Umzimkhulu,KZN435,2.59191844268028,4659223,0.3219518978026988,0.039363756633466515,0.06915800271754104,KwaZulu-Natal,29.371490899999998,29.371490899999998
162,2013,Greater Giyani,LIM331,2.5387927425757253,20970519,0.11624819129608303,0.2893582692727428,0.020726837920370143,KwaZulu-Natal,29.696267699999996,29.696267699999996
163,2013,Greater Letaba,LIM332,3.263186217404354,23465041,0.5573063273906413,0.1364977693670746,0.0,KwaZulu-Natal,29.8351232,29.8351232
164,2013,Greater Tzaneen,LIM333,1.4563996312511707,-40491527,-0.05330108891321267,0.23805904009910026,0.0,Limpopo,30.8039474,30.8039474
165,2013,Ba-Phalaborwa,LIM334,0.15219914271393,-575155,-0.0014449834016653088,0.05804077523322703,0.03199012073656954,Limpopo,30.297419899999998,30.297419899999998
166,2013,Maruleng,LIM335,3.21498780106383,9688694,0.3191827715647099,0.0,0.007101659469087265,Limpopo,30.066523600000004,30.066523600000004
167,2013,Musina,LIM341,0.9119791392298372,7126000,0.07875405995583137,0.0,0.010658618464924033,Limpopo,31.1406753,31.1406753
168,2013,Mutale,LIM342,0.7835669361647025,20271719,0.36991959794116597,0.0,0.0,Limpopo,30.957668100000003,30.957668100000003
169,2013,Thulamela,LIM343,1.8775032057486716,101556325,0.2010288675825329,0.31038298944321624,,Limpopo,29.696267699999996,29.696267699999996
