,mun_name,mun_code,account_type,label,total_amount,Province,Latitude,Longitude
2013,Harry Gwala,DC43,AUDA,Total Current Assets,87168694,KwaZulu-Natal,29.6035495,29.6035495
2013,Harry Gwala,DC43,AUDA,Total Assets,1238327777,KwaZulu-Natal,29.6035495,29.6035495
2013,Alfred Nzo,DC44,AUDA,Total Community Wealth / Equity,1780532922,Eastern Cape,28.8596804,28.8596804
2013,Alfred Nzo,DC44,AUDA,Total Non-Current Liabilities,31059891,Eastern Cape,28.8596804,28.8596804
2013,Alfred Nzo,DC44,AUDA,Total Current Liabilities,145336716,Eastern Cape,28.8596804,28.8596804
2013,Alfred Nzo,DC44,AUDA,Total Net Assets and Liabilities,1956929529,Eastern Cape,28.8596804,28.8596804
2013,Alfred Nzo,DC44,AUDA,Total Non-Current Assets,1687870955,Eastern Cape,28.8596804,28.8596804
2013,Alfred Nzo,DC44,AUDA,Total Current Assets,269058574,Eastern Cape,28.8596804,28.8596804
2013,Alfred Nzo,DC44,AUDA,Total Assets,1956929529,Eastern Cape,28.8596804,28.8596804
2013,John Taolo Gaetsewe,DC45,AUDA,Total Community Wealth / Equity,92177235,Northern Cape,23.1918021,23.1918021
2013,John Taolo Gaetsewe,DC45,AUDA,Total Non-Current Liabilities,23335944,Northern Cape,23.1918021,23.1918021
2013,John Taolo Gaetsewe,DC45,AUDA,Total Current Liabilities,13779552,Northern Cape,23.1918021,23.1918021
2013,John Taolo Gaetsewe,DC45,AUDA,Total Net Assets and Liabilities,129292731,Northern Cape,23.1918021,23.1918021
2013,John Taolo Gaetsewe,DC45,AUDA,Total Non-Current Assets,84411246,Northern Cape,23.1918021,23.1918021
2013,John Taolo Gaetsewe,DC45,AUDA,Total Current Assets,44881485,Northern Cape,23.1918021,23.1918021
2013,John Taolo Gaetsewe,DC45,AUDA,Total Assets,129292731,Northern Cape,23.1918021,23.1918021
2013,Sekhukhune,DC47,AUDA,Total Community Wealth / Equity,2007138132,Limpopo,29.9740534,29.9740534
2013,Sekhukhune,DC47,AUDA,Total Non-Current Liabilities,22456637,Limpopo,29.9740534,29.9740534
2013,Sekhukhune,DC47,AUDA,Total Current Liabilities,490730399,Limpopo,29.9740534,29.9740534
2013,Sekhukhune,DC47,AUDA,Total Net Assets and Liabilities,2520325168,Limpopo,29.9740534,29.9740534
2013,Sekhukhune,DC47,AUDA,Total Non-Current Assets,1971262106,Limpopo,29.9740534,29.9740534
2013,Sekhukhune,DC47,AUDA,Total Current Assets,549063062,Limpopo,29.9740534,29.9740534
2013,Sekhukhune,DC47,AUDA,Total Assets,2520325168,Limpopo,29.9740534,29.9740534
2013,West Rand,DC48,AUDA,Total Community Wealth / Equity,94687893,Gauteng,27.4556388,27.4556388
2013,West Rand,DC48,AUDA,Total Non-Current Liabilities,52136244,Gauteng,27.4556388,27.4556388
2013,West Rand,DC48,AUDA,Total Current Liabilities,38736428,Gauteng,27.4556388,27.4556388
2013,West Rand,DC48,AUDA,Total Net Assets and Liabilities,185560565,Gauteng,27.4556388,27.4556388
2013,West Rand,DC48,AUDA,Total Non-Current Assets,95502647,Gauteng,27.4556388,27.4556388
2013,West Rand,DC48,AUDA,Total Current Assets,90057918,Gauteng,27.4556388,27.4556388
2013,West Rand,DC48,AUDA,Total Assets,185560565,Gauteng,27.4556388,27.4556388
2013,Central Karoo,DC5,AUDA,Total Community Wealth / Equity,-9148039,Western Cape,22.2384017,22.2384017
2013,Central Karoo,DC5,AUDA,Total Non-Current Liabilities,14237802,Western Cape,22.2384017,22.2384017
2013,Central Karoo,DC5,AUDA,Total Current Liabilities,11417291,Western Cape,22.2384017,22.2384017
2013,Central Karoo,DC5,AUDA,Total Net Assets and Liabilities,16507054,Western Cape,22.2384017,22.2384017
2013,Central Karoo,DC5,AUDA,Total Non-Current Assets,11432487,Western Cape,22.2384017,22.2384017
2013,Central Karoo,DC5,AUDA,Total Current Assets,5074567,Western Cape,22.2384017,22.2384017
2013,Central Karoo,DC5,AUDA,Total Assets,16507054,Western Cape,22.2384017,22.2384017
2013,Namakwa,DC6,AUDA,Total Community Wealth / Equity,36272420,Northern Cape,19.949686,19.949686
2013,Namakwa,DC6,AUDA,Total Non-Current Liabilities,18104461,Northern Cape,19.949686,19.949686
2013,Namakwa,DC6,AUDA,Total Current Liabilities,15477313,Northern Cape,19.949686,19.949686
2013,Namakwa,DC6,AUDA,Total Net Assets and Liabilities,69854194,Northern Cape,19.949686,19.949686
2013,Namakwa,DC6,AUDA,Total Non-Current Assets,9771405,Northern Cape,19.949686,19.949686
2013,Namakwa,DC6,AUDA,Total Current Assets,60082789,Northern Cape,19.949686,19.949686
2013,Namakwa,DC6,AUDA,Total Assets,69854194,Northern Cape,19.949686,19.949686
2013,Pixley ka Seme,DC7,AUDA,Total Community Wealth / Equity,-4945411,Northern Cape,23.3823545,23.3823545
2013,Pixley ka Seme,DC7,AUDA,Total Non-Current Liabilities,18755455,Northern Cape,23.3823545,23.3823545
2013,Pixley ka Seme,DC7,AUDA,Total Current Liabilities,18781956,Northern Cape,23.3823545,23.3823545
2013,Pixley ka Seme,DC7,AUDA,Total Net Assets and Liabilities,32592000,Northern Cape,23.3823545,23.3823545
2013,Pixley ka Seme,DC7,AUDA,Total Non-Current Assets,16545480,Northern Cape,23.3823545,23.3823545
2013,Pixley ka Seme,DC7,AUDA,Total Current Assets,16046520,Northern Cape,23.3823545,23.3823545
2013,Pixley ka Seme,DC7,AUDA,Total Assets,32592000,Northern Cape,23.3823545,23.3823545
2013,Z F Mgcawu,DC8,AUDA,Total Community Wealth / Equity,6630662,Northern Cape,21.246215,21.246215
2013,Z F Mgcawu,DC8,AUDA,Total Non-Current Liabilities,21901430,Northern Cape,21.246215,21.246215
2013,Z F Mgcawu,DC8,AUDA,Total Current Liabilities,11733069,Northern Cape,21.246215,21.246215
2013,Z F Mgcawu,DC8,AUDA,Total Net Assets and Liabilities,40265161,Northern Cape,21.246215,21.246215
2013,Z F Mgcawu,DC8,AUDA,Total Non-Current Assets,31879683,Northern Cape,21.246215,21.246215
2013,Z F Mgcawu,DC8,AUDA,Total Current Assets,8385478,Northern Cape,21.246215,21.246215
2013,Z F Mgcawu,DC8,AUDA,Total Assets,40265161,Northern Cape,21.246215,21.246215
2013,Frances Baard,DC9,AUDA,Total Community Wealth / Equity,103974924,Northern Cape,24.3341432,24.3341432
2013,Frances Baard,DC9,AUDA,Total Non-Current Liabilities,33042415,Northern Cape,24.3341432,24.3341432
2013,Frances Baard,DC9,AUDA,Total Current Liabilities,12802421,Northern Cape,24.3341432,24.3341432
2013,Frances Baard,DC9,AUDA,Total Net Assets and Liabilities,149819760,Northern Cape,24.3341432,24.3341432
2013,Frances Baard,DC9,AUDA,Total Non-Current Assets,58668392,Northern Cape,24.3341432,24.3341432
2013,Frances Baard,DC9,AUDA,Total Current Assets,91151368,Northern Cape,24.3341432,24.3341432
2013,Frances Baard,DC9,AUDA,Total Assets,149819760,Northern Cape,24.3341432,24.3341432
2013,Dr Beyers Naude,EC101,AUDA,Total Community Wealth / Equity,681209568,Eastern Cape,24.371068,24.371068
2013,Dr Beyers Naude,EC101,AUDA,Total Non-Current Liabilities,23130943,Eastern Cape,24.3341432,24.3341432
2013,Dr Beyers Naude,EC101,AUDA,Total Current Liabilities,32284898,Eastern Cape,24.371068,24.371068
2013,Dr Beyers Naude,EC101,AUDA,Total Net Assets and Liabilities,736625409,Eastern Cape,24.3341432,24.3341432
2013,Dr Beyers Naude,EC101,AUDA,Total Non-Current Assets,669695456,Eastern Cape,24.371068,24.371068
2013,Dr Beyers Naude,EC101,AUDA,Total Current Assets,66929953,Eastern Cape,24.3341432,24.3341432
2013,Dr Beyers Naude,EC101,AUDA,Total Assets,736625409,Eastern Cape,24.371068,24.371068
2013,Blue Crane Route,EC102,AUDA,Total Community Wealth / Equity,680063439,Eastern Cape,24.3341432,24.3341432
2013,Blue Crane Route,EC102,AUDA,Total Non-Current Liabilities,15102953,Eastern Cape,24.371068,24.371068
2013,Blue Crane Route,EC102,AUDA,Total Current Liabilities,53867794,Eastern Cape,24.3341432,24.3341432
2013,Blue Crane Route,EC102,AUDA,Total Net Assets and Liabilities,749034186,Eastern Cape,24.371068,24.371068
2013,Blue Crane Route,EC102,AUDA,Total Non-Current Assets,703493600,Eastern Cape,24.3341432,24.3341432
2013,Blue Crane Route,EC102,AUDA,Total Current Assets,45540586,Eastern Cape,24.371068,24.371068
2013,Blue Crane Route,EC102,AUDA,Total Assets,749034186,Eastern Cape,24.3341432,24.3341432
2013,Ikwezi,EC103,AUDA,Total Community Wealth / Equity,109469655,Eastern Cape,25.4733554,25.4733554
2013,Ikwezi,EC103,AUDA,Total Non-Current Liabilities,8205592,Eastern Cape,25.4733554,25.4733554
2013,Ikwezi,EC103,AUDA,Total Current Liabilities,25871933,Eastern Cape,25.4733554,25.4733554
2013,Ikwezi,EC103,AUDA,Total Net Assets and Liabilities,143547180,Eastern Cape,25.4733554,25.4733554
2013,Ikwezi,EC103,AUDA,Total Non-Current Assets,138070036,Eastern Cape,25.4733554,25.4733554
2013,Ikwezi,EC103,AUDA,Total Current Assets,5477144,Eastern Cape,25.4733554,25.4733554
2013,Ikwezi,EC103,AUDA,Total Assets,143547180,Eastern Cape,25.4733554,25.4733554
2013,Makana,EC104,AUDA,Total Community Wealth / Equity,1460035115,Eastern Cape,24.6192899,24.6192899
2013,Makana,EC104,AUDA,Total Non-Current Liabilities,70356769,Eastern Cape,24.6192899,24.6192899
2013,Makana,EC104,AUDA,Total Current Liabilities,153800373,Eastern Cape,24.6192899,24.6192899
2013,Makana,EC104,AUDA,Total Net Assets and Liabilities,1684192257,Eastern Cape,24.6192899,24.6192899
2013,Makana,EC104,AUDA,Total Non-Current Assets,1498743627,Eastern Cape,24.6192899,24.6192899
2013,Makana,EC104,AUDA,Total Current Assets,185448630,Eastern Cape,24.6192899,24.6192899
2013,Makana,EC104,AUDA,Total Assets,1684192257,Eastern Cape,24.6192899,24.6192899
2013,Ndlambe,EC105,AUDA,Total Community Wealth / Equity,615121000,Eastern Cape,26.3249438,26.3249438
2013,Ndlambe,EC105,AUDA,Total Non-Current Liabilities,82859000,Eastern Cape,26.3249438,26.3249438
2013,Ndlambe,EC105,AUDA,Total Current Liabilities,87255000,Eastern Cape,26.3249438,26.3249438
2013,Ndlambe,EC105,AUDA,Total Net Assets and Liabilities,785235000,Eastern Cape,26.3249438,26.3249438
2013,Ndlambe,EC105,AUDA,Total Non-Current Assets,692984000,Eastern Cape,26.3249438,26.3249438
2013,Ndlambe,EC105,AUDA,Total Current Assets,92251000,Eastern Cape,26.3249438,26.3249438
2013,Ndlambe,EC105,AUDA,Total Assets,785235000,Eastern Cape,26.3249438,26.3249438
2013,Sundays River Valley,EC106,AUDA,Total Community Wealth / Equity,372147012,Eastern Cape,26.749645,26.749645
2013,Sundays River Valley,EC106,AUDA,Total Non-Current Liabilities,27091086,Eastern Cape,26.749645,26.749645
2013,Sundays River Valley,EC106,AUDA,Total Current Liabilities,31794439,Eastern Cape,26.749645,26.749645
2013,Sundays River Valley,EC106,AUDA,Total Net Assets and Liabilities,431032537,Eastern Cape,26.749645,26.749645
2013,Sundays River Valley,EC106,AUDA,Total Non-Current Assets,399907841,Eastern Cape,26.749645,26.749645
2013,Sundays River Valley,EC106,AUDA,Total Current Assets,31124696,Eastern Cape,26.749645,26.749645
2013,Sundays River Valley,EC106,AUDA,Total Assets,431032537,Eastern Cape,26.749645,26.749645
2013,Baviaans,EC107,AUDA,Total Community Wealth / Equity,202154000,Eastern Cape,25.5681084,25.5681084
2013,Baviaans,EC107,AUDA,Total Non-Current Liabilities,4961000,Eastern Cape,25.5681084,25.5681084
2013,Baviaans,EC107,AUDA,Total Current Liabilities,20905000,Eastern Cape,25.5681084,25.5681084
2013,Baviaans,EC107,AUDA,Total Net Assets and Liabilities,228020000,Eastern Cape,25.5681084,25.5681084
2013,Baviaans,EC107,AUDA,Total Non-Current Assets,224455000,Eastern Cape,25.5681084,25.5681084
2013,Baviaans,EC107,AUDA,Total Current Assets,3565000,Eastern Cape,25.5681084,25.5681084
2013,Baviaans,EC107,AUDA,Total Assets,228020000,Eastern Cape,25.5681084,25.5681084
2013,Kouga,EC108,AUDA,Total Community Wealth / Equity,2226996882,Eastern Cape,24.0488007,24.0488007
2013,Kouga,EC108,AUDA,Total Non-Current Liabilities,171691782,Eastern Cape,24.0488007,24.0488007
2013,Kouga,EC108,AUDA,Total Current Liabilities,183324519,Eastern Cape,24.0488007,24.0488007
2013,Kouga,EC108,AUDA,Total Net Assets and Liabilities,2582013183,Eastern Cape,24.0488007,24.0488007
2013,Kouga,EC108,AUDA,Total Non-Current Assets,2482777626,Eastern Cape,24.0488007,24.0488007
2013,Kouga,EC108,AUDA,Total Current Assets,99235557,Eastern Cape,24.0488007,24.0488007
2013,Kouga,EC108,AUDA,Total Assets,2582013183,Eastern Cape,24.0488007,24.0488007
2013,Kou-Kamma,EC109,AUDA,Total Community Wealth / Equity,312113242,Eastern Cape,24.8092691,24.8092691
2013,Kou-Kamma,EC109,AUDA,Total Non-Current Liabilities,2864846,Eastern Cape,24.8092691,24.8092691
2013,Kou-Kamma,EC109,AUDA,Total Current Liabilities,23687630,Eastern Cape,24.8092691,24.8092691
2013,Kou-Kamma,EC109,AUDA,Total Net Assets and Liabilities,338665718,Eastern Cape,24.8092691,24.8092691
2013,Kou-Kamma,EC109,AUDA,Total Non-Current Assets,316430514,Eastern Cape,24.8092691,24.8092691
2013,Kou-Kamma,EC109,AUDA,Total Current Assets,22235204,Eastern Cape,24.8092691,24.8092691
2013,Kou-Kamma,EC109,AUDA,Total Assets,338665718,Eastern Cape,24.8092691,24.8092691
2013,Mbhashe,EC121,AUDA,Total Community Wealth / Equity,332970772,Eastern Cape,24.0488007,24.0488007
2013,Mbhashe,EC121,AUDA,Total Non-Current Liabilities,3910505,Eastern Cape,24.0488007,24.0488007
2013,Mbhashe,EC121,AUDA,Total Current Liabilities,19364174,Eastern Cape,24.0488007,24.0488007
2013,Mbhashe,EC121,AUDA,Total Net Assets and Liabilities,356245451,Eastern Cape,24.0488007,24.0488007
2013,Mbhashe,EC121,AUDA,Total Non-Current Assets,285434993,Eastern Cape,24.0488007,24.0488007
2013,Mbhashe,EC121,AUDA,Total Current Assets,70810458,Eastern Cape,24.0488007,24.0488007
2013,Mbhashe,EC121,AUDA,Total Assets,356245451,Eastern Cape,24.0488007,24.0488007
2013,Mnquma,EC122,AUDA,Total Community Wealth / Equity,514465543,Eastern Cape,28.7664408,28.7664408
2013,Mnquma,EC122,AUDA,Total Non-Current Liabilities,26254429,Eastern Cape,28.7664408,28.7664408
2013,Mnquma,EC122,AUDA,Total Current Liabilities,56537464,Eastern Cape,28.7664408,28.7664408
2013,Mnquma,EC122,AUDA,Total Net Assets and Liabilities,597257436,Eastern Cape,28.7664408,28.7664408
2013,Mnquma,EC122,AUDA,Total Non-Current Assets,499333914,Eastern Cape,28.7664408,28.7664408
2013,Mnquma,EC122,AUDA,Total Current Assets,97923522,Eastern Cape,28.7664408,28.7664408
2013,Mnquma,EC122,AUDA,Total Assets,597257436,Eastern Cape,28.7664408,28.7664408
2013,Great Kei,EC123,AUDA,Total Community Wealth / Equity,552029333,Eastern Cape,28.0186087,28.0186087
2013,Great Kei,EC123,AUDA,Total Non-Current Liabilities,9124414,Eastern Cape,28.0186087,28.0186087
2013,Great Kei,EC123,AUDA,Total Current Liabilities,26933842,Eastern Cape,28.0186087,28.0186087
2013,Great Kei,EC123,AUDA,Total Net Assets and Liabilities,588087589,Eastern Cape,28.0186087,28.0186087
2013,Great Kei,EC123,AUDA,Total Non-Current Assets,422931438,Eastern Cape,28.0186087,28.0186087
2013,Great Kei,EC123,AUDA,Total Current Assets,165156151,Eastern Cape,28.0186087,28.0186087
2013,Great Kei,EC123,AUDA,Total Assets,588087589,Eastern Cape,28.0186087,28.0186087
2013,Amahlathi,EC124,AUDA,Total Community Wealth / Equity,480653244,Eastern Cape,27.9717606,27.9717606
2013,Amahlathi,EC124,AUDA,Total Non-Current Liabilities,20665462,Eastern Cape,27.9717606,27.9717606
2013,Amahlathi,EC124,AUDA,Total Current Liabilities,19044384,Eastern Cape,27.9717606,27.9717606
2013,Amahlathi,EC124,AUDA,Total Net Assets and Liabilities,520363090,Eastern Cape,27.9717606,27.9717606
2013,Amahlathi,EC124,AUDA,Total Non-Current Assets,357919382,Eastern Cape,27.9717606,27.9717606
2013,Amahlathi,EC124,AUDA,Total Current Assets,162443708,Eastern Cape,27.9717606,27.9717606
2013,Amahlathi,EC124,AUDA,Total Assets,520363090,Eastern Cape,27.9717606,27.9717606
2013,Ngqushwa,EC126,AUDA,Total Community Wealth / Equity,195471939,Eastern Cape,27.2676116,27.2676116
2013,Ngqushwa,EC126,AUDA,Total Non-Current Liabilities,1739667,Eastern Cape,27.2676116,27.2676116
2013,Ngqushwa,EC126,AUDA,Total Current Liabilities,27009828,Eastern Cape,27.2676116,27.2676116
2013,Ngqushwa,EC126,AUDA,Total Net Assets and Liabilities,224221434,Eastern Cape,27.2676116,27.2676116
2013,Ngqushwa,EC126,AUDA,Total Non-Current Assets,170923998,Eastern Cape,27.2676116,27.2676116
2013,Ngqushwa,EC126,AUDA,Total Current Assets,53297436,Eastern Cape,27.2676116,27.2676116
2013,Ngqushwa,EC126,AUDA,Total Assets,224221434,Eastern Cape,27.2676116,27.2676116
2013,Nkonkobe,EC127,AUDA,Total Community Wealth / Equity,270464605,Eastern Cape,27.2676116,27.2676116
2013,Nkonkobe,EC127,AUDA,Total Non-Current Liabilities,19585556,Eastern Cape,27.2676116,27.2676116
2013,Nkonkobe,EC127,AUDA,Total Current Liabilities,40674960,Eastern Cape,27.2676116,27.2676116
2013,Nkonkobe,EC127,AUDA,Total Net Assets and Liabilities,330725121,Eastern Cape,27.2676116,27.2676116
2013,Nkonkobe,EC127,AUDA,Total Non-Current Assets,293833296,Eastern Cape,27.2676116,27.2676116
2013,Nkonkobe,EC127,AUDA,Total Current Assets,36891825,Eastern Cape,27.2676116,27.2676116
2013,Nkonkobe,EC127,AUDA,Total Assets,330725121,Eastern Cape,27.2676116,27.2676116
2013,Nxuba,EC128,AUDA,Total Community Wealth / Equity,189244707,Eastern Cape,26.8329144,26.8329144
2013,Nxuba,EC128,AUDA,Total Non-Current Liabilities,4350628,Eastern Cape,26.8329144,26.8329144
2013,Nxuba,EC128,AUDA,Total Current Liabilities,32460968,Eastern Cape,26.8329144,26.8329144
2013,Nxuba,EC128,AUDA,Total Net Assets and Liabilities,226056303,Eastern Cape,26.8329144,26.8329144
2013,Nxuba,EC128,AUDA,Total Non-Current Assets,217131280,Eastern Cape,26.8329144,26.8329144
2013,Nxuba,EC128,AUDA,Total Current Assets,8925023,Eastern Cape,26.8329144,26.8329144
2013,Nxuba,EC128,AUDA,Total Assets,226056303,Eastern Cape,26.8329144,26.8329144
2013,Inxuba Yethemba,EC131,AUDA,Total Community Wealth / Equity,601472343,Eastern Cape,26.3249438,26.3249438
2013,Inxuba Yethemba,EC131,AUDA,Total Non-Current Liabilities,65957676,Eastern Cape,26.3249438,26.3249438
2013,Inxuba Yethemba,EC131,AUDA,Total Current Liabilities,60674589,Eastern Cape,26.3249438,26.3249438
2013,Inxuba Yethemba,EC131,AUDA,Total Net Assets and Liabilities,728104608,Eastern Cape,26.3249438,26.3249438
2013,Inxuba Yethemba,EC131,AUDA,Total Non-Current Assets,694743456,Eastern Cape,26.3249438,26.3249438
2013,Inxuba Yethemba,EC131,AUDA,Total Current Assets,33361152,Eastern Cape,26.3249438,26.3249438
2013,Inxuba Yethemba,EC131,AUDA,Total Assets,728104608,Eastern Cape,26.3249438,26.3249438
2013,Tsolwana,EC132,AUDA,Total Community Wealth / Equity,95518300,Eastern Cape,25.3785719,25.3785719
2013,Tsolwana,EC132,AUDA,Total Non-Current Liabilities,4551628,Eastern Cape,25.3785719,25.3785719
2013,Tsolwana,EC132,AUDA,Total Current Liabilities,14744371,Eastern Cape,25.3785719,25.3785719
2013,Tsolwana,EC132,AUDA,Total Net Assets and Liabilities,114814299,Eastern Cape,25.3785719,25.3785719
2013,Tsolwana,EC132,AUDA,Total Non-Current Assets,96571477,Eastern Cape,25.3785719,25.3785719
2013,Tsolwana,EC132,AUDA,Total Current Assets,18242822,Eastern Cape,25.3785719,25.3785719
2013,Tsolwana,EC132,AUDA,Total Assets,114814299,Eastern Cape,25.3785719,25.3785719
2013,Inkwanca,EC133,AUDA,Total Community Wealth / Equity,148510617,Eastern Cape,26.1359431,26.1359431
2013,Inkwanca,EC133,AUDA,Total Non-Current Liabilities,232660,Eastern Cape,26.1359431,26.1359431
2013,Inkwanca,EC133,AUDA,Total Current Liabilities,18816421,Eastern Cape,26.1359431,26.1359431
2013,Inkwanca,EC133,AUDA,Total Net Assets and Liabilities,167559698,Eastern Cape,26.1359431,26.1359431
2013,Inkwanca,EC133,AUDA,Total Non-Current Assets,163512380,Eastern Cape,26.1359431,26.1359431
2013,Inkwanca,EC133,AUDA,Total Current Assets,4047318,Eastern Cape,26.1359431,26.1359431
2013,Inkwanca,EC133,AUDA,Total Assets,167559698,Eastern Cape,26.1359431,26.1359431
2013,Lukanji,EC134,AUDA,Total Community Wealth / Equity,1031308085,Eastern Cape,26.5137964,26.5137964
2013,Lukanji,EC134,AUDA,Total Non-Current Liabilities,71776999,Eastern Cape,26.5137964,26.5137964
2013,Lukanji,EC134,AUDA,Total Current Liabilities,69411282,Eastern Cape,26.5137964,26.5137964
2013,Lukanji,EC134,AUDA,Total Net Assets and Liabilities,1172496366,Eastern Cape,26.5137964,26.5137964
2013,Lukanji,EC134,AUDA,Total Non-Current Assets,843128195,Eastern Cape,26.5137964,26.5137964
2013,Lukanji,EC134,AUDA,Total Current Assets,329368171,Eastern Cape,26.5137964,26.5137964
2013,Lukanji,EC134,AUDA,Total Assets,1172496366,Eastern Cape,26.5137964,26.5137964
2013,Intsika Yethu,EC135,AUDA,Total Community Wealth / Equity,527111354,Eastern Cape,26.8910342,26.8910342
2013,Intsika Yethu,EC135,AUDA,Total Non-Current Liabilities,8297504,Eastern Cape,26.8910342,26.8910342
2013,Intsika Yethu,EC135,AUDA,Total Current Liabilities,35234708,Eastern Cape,26.8910342,26.8910342
2013,Intsika Yethu,EC135,AUDA,Total Net Assets and Liabilities,570643566,Eastern Cape,26.8910342,26.8910342
2013,Intsika Yethu,EC135,AUDA,Total Non-Current Assets,544981343,Eastern Cape,26.8910342,26.8910342
2013,Intsika Yethu,EC135,AUDA,Total Current Assets,25662223,Eastern Cape,26.8910342,26.8910342
2013,Intsika Yethu,EC135,AUDA,Total Assets,570643566,Eastern Cape,26.8910342,26.8910342
